Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
FAEPRAA2165_00629	COG_category	[D] Cell cycle control, cell division, chromosome partitioning		FAEPRAA2165_RS02555
FAEPRAA2165_00632	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS02565
FAEPRAA2165_00635	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS02575
FAEPRAA2165_00634	COG_category	[C] Energy production and conversion		NA
FAEPRAA2165_00641	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS02610
FAEPRAA2165_00643	COG_category	[S] Function unknown		FAEPRAA2165_RS02615
FAEPRAA2165_00646	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS02625
FAEPRAA2165_00646	COG_category	[R] General function prediction only		FAEPRAA2165_RS02625
FAEPRAA2165_00647	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS02630
FAEPRAA2165_00648	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS02635
FAEPRAA2165_00649	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS02640
FAEPRAA2165_00650	COG_category	[S] Function unknown		FAEPRAA2165_RS02645
FAEPRAA2165_00651	COG_category	[O] Posttranslational modification, protein turnover, chaperones		FAEPRAA2165_RS02650
FAEPRAA2165_00653	COG_category	[S] Function unknown		FAEPRAA2165_RS02660
FAEPRAA2165_00654	COG_category	[S] Function unknown		FAEPRAA2165_RS02665
FAEPRAA2165_00655	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS02670
FAEPRAA2165_00656	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02675
FAEPRAA2165_00657	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02680
FAEPRAA2165_00658	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS02685
FAEPRAA2165_00659	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS02690
FAEPRAA2165_00660	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02695
FAEPRAA2165_00665	COG_category	[J] Translation, ribosomal structure and biogenesis		NA
FAEPRAA2165_00666	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS02710
FAEPRAA2165_00666	COG_category	[K] Transcription		FAEPRAA2165_RS02710
FAEPRAA2165_00670	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02725
FAEPRAA2165_00671	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS02730
FAEPRAA2165_00672	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS02735
FAEPRAA2165_00673	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02740
FAEPRAA2165_00675	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02745
FAEPRAA2165_00675	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS02745
FAEPRAA2165_00677	COG_category	[K] Transcription		FAEPRAA2165_RS02755
FAEPRAA2165_00678	COG_category	[R] General function prediction only		FAEPRAA2165_RS02760
FAEPRAA2165_00678	COG_category	[Q] Secondary metabolites biosynthesis, transport and catabolism		FAEPRAA2165_RS02760
FAEPRAA2165_00678	COG_category	[I] Lipid transport and metabolism		FAEPRAA2165_RS02760
FAEPRAA2165_00680	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS02765
FAEPRAA2165_00682	COG_category	[I] Lipid transport and metabolism		FAEPRAA2165_RS02775
FAEPRAA2165_00684	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS02785
FAEPRAA2165_00685	COG_category	[S] Function unknown		FAEPRAA2165_RS02790
FAEPRAA2165_00686	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS02795
FAEPRAA2165_00687	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS02800
FAEPRAA2165_00688	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS02805
FAEPRAA2165_00689	COG_category	[K] Transcription		FAEPRAA2165_RS02810
FAEPRAA2165_00689	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS02810
FAEPRAA2165_00700	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS02850
FAEPRAA2165_00703	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02865
FAEPRAA2165_00704	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02870
FAEPRAA2165_00707	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02880
FAEPRAA2165_00708	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02885
FAEPRAA2165_00709	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02890
FAEPRAA2165_00710	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02895
FAEPRAA2165_00711	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02900
FAEPRAA2165_00716	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02920
FAEPRAA2165_00717	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02925
FAEPRAA2165_00718	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02930
FAEPRAA2165_00719	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS02935
FAEPRAA2165_00725	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS02965
FAEPRAA2165_00731	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS02995
FAEPRAA2165_00731	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS02995
FAEPRAA2165_00732	COG_category	[R] General function prediction only		FAEPRAA2165_RS03000
FAEPRAA2165_00732	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS03000
FAEPRAA2165_00734	COG_category	[K] Transcription		FAEPRAA2165_RS03005
FAEPRAA2165_00734	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03005
FAEPRAA2165_00735	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03010
FAEPRAA2165_00736	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03015
FAEPRAA2165_00738	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03025
FAEPRAA2165_00742	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03045
FAEPRAA2165_00745	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03055
FAEPRAA2165_00746	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03060
FAEPRAA2165_00750	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03080
FAEPRAA2165_00751	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03085
FAEPRAA2165_00756	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS03100
FAEPRAA2165_00756	COG_category	[K] Transcription		FAEPRAA2165_RS03100
FAEPRAA2165_00759	COG_category	[R] General function prediction only		FAEPRAA2165_RS03115
FAEPRAA2165_00760	COG_category	[I] Lipid transport and metabolism		NA
FAEPRAA2165_00763	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03135
FAEPRAA2165_00767	COG_category	[O] Posttranslational modification, protein turnover, chaperones		FAEPRAA2165_RS03150
FAEPRAA2165_00770	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03160
FAEPRAA2165_00771	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03165
FAEPRAA2165_00772	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS03170
FAEPRAA2165_00774	COG_category	[Q] Secondary metabolites biosynthesis, transport and catabolism		FAEPRAA2165_RS03180
FAEPRAA2165_00775	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03185
FAEPRAA2165_00776	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03190
FAEPRAA2165_00777	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS03195
FAEPRAA2165_00778	COG_category	[R] General function prediction only		FAEPRAA2165_RS03200
FAEPRAA2165_00779	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS03205
FAEPRAA2165_00780	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS03210
FAEPRAA2165_00781	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS03215
FAEPRAA2165_00785	COG_category	[F] Nucleotide transport and metabolism		FAEPRAA2165_RS03235
FAEPRAA2165_00786	COG_category	[S] Function unknown		FAEPRAA2165_RS03240
FAEPRAA2165_00787	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03245
FAEPRAA2165_00788	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03250
FAEPRAA2165_00789	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03255
FAEPRAA2165_00790	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03260
FAEPRAA2165_00792	COG_category	[K] Transcription		FAEPRAA2165_RS03265
FAEPRAA2165_00793	COG_category	[K] Transcription		NA
FAEPRAA2165_00795	COG_category	[K] Transcription		FAEPRAA2165_RS03275
FAEPRAA2165_00796	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03280
FAEPRAA2165_00797	COG_category	[F] Nucleotide transport and metabolism		FAEPRAA2165_RS03285
FAEPRAA2165_00798	COG_category	[R] General function prediction only		FAEPRAA2165_RS03290
FAEPRAA2165_00801	COG_category	[K] Transcription		FAEPRAA2165_RS03305
FAEPRAA2165_00802	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03310
FAEPRAA2165_00804	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03315
FAEPRAA2165_00805	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03320
FAEPRAA2165_00810	COG_category	[R] General function prediction only		FAEPRAA2165_RS15285
FAEPRAA2165_00813	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03350
FAEPRAA2165_00817	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03370
FAEPRAA2165_00824	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS03395
FAEPRAA2165_00829	COG_category	[N] Cell motility		FAEPRAA2165_RS03415
FAEPRAA2165_00830	COG_category	[D] Cell cycle control, cell division, chromosome partitioning		FAEPRAA2165_RS03420
FAEPRAA2165_00834	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03440
FAEPRAA2165_00845	COG_category	[K] Transcription		FAEPRAA2165_RS15310
FAEPRAA2165_00868	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03580
FAEPRAA2165_00871	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03595
FAEPRAA2165_00872	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03600
FAEPRAA2165_00890	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03680
FAEPRAA2165_00896	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS03710
FAEPRAA2165_00896	COG_category	[K] Transcription		FAEPRAA2165_RS03710
FAEPRAA2165_00897	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS03715
FAEPRAA2165_00898	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03720
FAEPRAA2165_00904	COG_category	[K] Transcription		FAEPRAA2165_RS03745
FAEPRAA2165_00904	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS03745
FAEPRAA2165_00905	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03750
FAEPRAA2165_00907	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS03760
FAEPRAA2165_00909	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03770
FAEPRAA2165_00913	COG_category	[K] Transcription		FAEPRAA2165_RS03790
FAEPRAA2165_00918	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS03805
FAEPRAA2165_00922	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03820
FAEPRAA2165_00924	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03830
FAEPRAA2165_00925	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03835
FAEPRAA2165_00927	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03840
FAEPRAA2165_00928	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03845
FAEPRAA2165_00930	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS03855
FAEPRAA2165_00931	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03860
FAEPRAA2165_00932	COG_category	[O] Posttranslational modification, protein turnover, chaperones		FAEPRAA2165_RS03865
FAEPRAA2165_00933	COG_category	[I] Lipid transport and metabolism		FAEPRAA2165_RS03870
FAEPRAA2165_00935	COG_category	[E] Amino acid transport and metabolism		FAEPRAA2165_RS03875
FAEPRAA2165_00936	COG_category	[O] Posttranslational modification, protein turnover, chaperones		FAEPRAA2165_RS03880
FAEPRAA2165_00938	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS03885
FAEPRAA2165_00939	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03890
FAEPRAA2165_00940	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03895
FAEPRAA2165_00944	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS03905
FAEPRAA2165_00945	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS03910
FAEPRAA2165_00946	COG_category	[F] Nucleotide transport and metabolism		FAEPRAA2165_RS03915
FAEPRAA2165_00948	COG_category	[R] General function prediction only		FAEPRAA2165_RS03920
FAEPRAA2165_00949	COG_category	[R] General function prediction only		FAEPRAA2165_RS03925
FAEPRAA2165_00950	COG_category	[R] General function prediction only		FAEPRAA2165_RS03930
FAEPRAA2165_00952	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03935
FAEPRAA2165_00953	COG_category	[F] Nucleotide transport and metabolism		FAEPRAA2165_RS03940
FAEPRAA2165_00956	COG_category	[F] Nucleotide transport and metabolism		FAEPRAA2165_RS03950
FAEPRAA2165_00958	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03955
FAEPRAA2165_00959	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS03960
FAEPRAA2165_00961	COG_category	[H] Coenzyme transport and metabolism		FAEPRAA2165_RS03965
FAEPRAA2165_00963	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS03975
FAEPRAA2165_00965	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03985
FAEPRAA2165_00967	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS03990
FAEPRAA2165_00968	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS03995
FAEPRAA2165_00969	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS04000
FAEPRAA2165_00970	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS04005
FAEPRAA2165_00971	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS04010
FAEPRAA2165_00973	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04015
FAEPRAA2165_00975	COG_category	[M] Cell wall/membrane/envelope biogenesis		NA
FAEPRAA2165_00978	COG_category	[M] Cell wall/membrane/envelope biogenesis		NA
FAEPRAA2165_00979	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04045
FAEPRAA2165_00980	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04050
FAEPRAA2165_00981	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04055
FAEPRAA2165_00984	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04060
FAEPRAA2165_00988	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04075
FAEPRAA2165_00992	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04090
FAEPRAA2165_00993	COG_category	[K] Transcription		FAEPRAA2165_RS04095
FAEPRAA2165_00993	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS04095
FAEPRAA2165_00994	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS04100
FAEPRAA2165_00995	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS04105
FAEPRAA2165_00996	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS04110
FAEPRAA2165_00998	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS04120
FAEPRAA2165_00999	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04125
FAEPRAA2165_01001	COG_category	[G] Carbohydrate transport and metabolism		FAEPRAA2165_RS04135
FAEPRAA2165_01003	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS04145
FAEPRAA2165_01004	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS04150
FAEPRAA2165_01005	COG_category	[L] Replication, recombination and repair		FAEPRAA2165_RS04155
FAEPRAA2165_01006	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04160
FAEPRAA2165_01007	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04165
FAEPRAA2165_01008	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04170
FAEPRAA2165_01010	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04175
FAEPRAA2165_01011	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04180
FAEPRAA2165_01012	COG_category	[K] Transcription		FAEPRAA2165_RS04185
FAEPRAA2165_01013	COG_category	[U] Intracellular trafficking, secretion, and vesicular transport		FAEPRAA2165_RS04190
FAEPRAA2165_01014	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04195
FAEPRAA2165_01016	COG_category	[R] General function prediction only		FAEPRAA2165_RS04200
FAEPRAA2165_01016	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04200
FAEPRAA2165_01017	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04205
FAEPRAA2165_01018	COG_category	[S] Function unknown		FAEPRAA2165_RS04210
FAEPRAA2165_01019	COG_category	[J] Translation, ribosomal structure and biogenesis		FAEPRAA2165_RS04215
FAEPRAA2165_01023	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04230
FAEPRAA2165_01025	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04240
FAEPRAA2165_01028	COG_category	[R] General function prediction only		FAEPRAA2165_RS04250
FAEPRAA2165_01029	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS04255
FAEPRAA2165_01030	COG_category	[T] Signal transduction mechanisms		FAEPRAA2165_RS04260
FAEPRAA2165_01030	COG_category	[K] Transcription		FAEPRAA2165_RS04260
FAEPRAA2165_01031	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS04265
FAEPRAA2165_01034	COG_category	[S] Function unknown		FAEPRAA2165_RS04280
FAEPRAA2165_01041	COG_category	[S] Function unknown		FAEPRAA2165_RS04315
FAEPRAA2165_01046	COG_category	[O] Posttranslational modification, protein turnover, chaperones		FAEPRAA2165_RS04335
FAEPRAA2165_01047	COG_category	[R] General function prediction only		FAEPRAA2165_RS04340
FAEPRAA2165_01049	COG_category	[M] Cell wall/membrane/envelope biogenesis		FAEPRAA2165_RS04350
FAEPRAA2165_01050	COG_category	[I] Lipid transport and metabolism		FAEPRAA2165_RS04355
FAEPRAA2165_01052	COG_category	[V] Defense mechanisms		FAEPRAA2165_RS04360
FAEPRAA2165_01053	COG_category	[C] Energy production and conversion		FAEPRAA2165_RS04365
FAEPRAA2165_01053	COG_category	[O] Posttranslational modification, protein turnover, chaperones		FAEPRAA2165_RS04365
FAEPRAA2165_01054	COG_category	[K] Transcription		FAEPRAA2165_RS04370
FAEPRAA2165_01056	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS04380
FAEPRAA2165_01057	COG_category	[P] Inorganic ion transport and metabolism		FAEPRAA2165_RS04385
