Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
ROSINTL182_05584	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS02610
ROSINTL182_05587	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02615
ROSINTL182_05588	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02620
ROSINTL182_05590	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02625
ROSINTL182_05591	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02630
ROSINTL182_05592	COG_category	[K] Transcription		ROSINTL182_RS02635
ROSINTL182_05593	COG_category	[U] Intracellular trafficking, secretion, and vesicular transport		NA
ROSINTL182_05594	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02645
ROSINTL182_05606	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS02700
ROSINTL182_05609	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS02715
ROSINTL182_05610	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS02720
ROSINTL182_05611	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS02725
ROSINTL182_05612	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS02730
ROSINTL182_05615	COG_category	[I] Lipid transport and metabolism		ROSINTL182_RS02745
ROSINTL182_05616	COG_category	[R] General function prediction only		ROSINTL182_RS02750
ROSINTL182_05620	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02770
ROSINTL182_05622	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS02780
ROSINTL182_05623	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS02785
ROSINTL182_05624	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS02790
ROSINTL182_05626	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS02800
ROSINTL182_05626	COG_category	[N] Cell motility		ROSINTL182_RS02800
ROSINTL182_05628	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS02810
ROSINTL182_05630	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS02815
ROSINTL182_05630	COG_category	[K] Transcription		ROSINTL182_RS02815
ROSINTL182_05636	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS02835
ROSINTL182_05638	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS02845
ROSINTL182_05639	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS02850
ROSINTL182_05640	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS02855
ROSINTL182_05647	COG_category	[K] Transcription		ROSINTL182_RS02880
ROSINTL182_05651	COG_category	[K] Transcription		ROSINTL182_RS02895
ROSINTL182_05654	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02910
ROSINTL182_05655	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02915
ROSINTL182_05660	COG_category	[K] Transcription		ROSINTL182_RS02925
ROSINTL182_05661	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS02930
ROSINTL182_05662	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS02935
ROSINTL182_05663	COG_category	[K] Transcription		ROSINTL182_RS02940
ROSINTL182_05668	COG_category	[R] General function prediction only		ROSINTL182_RS02960
ROSINTL182_05669	COG_category	[K] Transcription		ROSINTL182_RS02965
ROSINTL182_05669	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS02965
ROSINTL182_05670	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS02970
ROSINTL182_05670	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02970
ROSINTL182_05672	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS02980
ROSINTL182_05673	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS02985
ROSINTL182_05673	COG_category	[C] Energy production and conversion		ROSINTL182_RS02985
ROSINTL182_05674	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS02990
ROSINTL182_05675	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS02995
ROSINTL182_05676	COG_category	[N] Cell motility		ROSINTL182_RS03000
ROSINTL182_05676	COG_category	[W] Extracellular structures		ROSINTL182_RS03000
ROSINTL182_05677	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS03005
ROSINTL182_05679	COG_category	[K] Transcription		ROSINTL182_RS03010
ROSINTL182_05681	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03020
ROSINTL182_05682	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03025
ROSINTL182_05684	COG_category	[K] Transcription		ROSINTL182_RS03035
ROSINTL182_05686	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS03045
ROSINTL182_05688	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03050
ROSINTL182_05689	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03055
ROSINTL182_05690	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03060
ROSINTL182_05691	COG_category	[D] Cell cycle control, cell division, chromosome partitioning		ROSINTL182_RS03065
ROSINTL182_05693	COG_category	[K] Transcription		ROSINTL182_RS03070
ROSINTL182_05695	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03075
ROSINTL182_05696	COG_category	[K] Transcription		ROSINTL182_RS03080
ROSINTL182_05697	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS03085
ROSINTL182_05699	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03095
ROSINTL182_05699	COG_category	[U] Intracellular trafficking, secretion, and vesicular transport		ROSINTL182_RS03095
ROSINTL182_05704	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS03120
ROSINTL182_05706	COG_category	[K] Transcription		ROSINTL182_RS03130
ROSINTL182_05707	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS03135
ROSINTL182_05710	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03145
ROSINTL182_05710	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03145
ROSINTL182_05712	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03150
ROSINTL182_05712	COG_category	[C] Energy production and conversion		ROSINTL182_RS03150
ROSINTL182_05713	COG_category	[V] Defense mechanisms		ROSINTL182_RS03155
ROSINTL182_05715	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03165
ROSINTL182_05718	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS03175
ROSINTL182_05719	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03180
ROSINTL182_05720	COG_category	[I] Lipid transport and metabolism		ROSINTL182_RS03185
ROSINTL182_05722	COG_category	[K] Transcription		ROSINTL182_RS03190
ROSINTL182_05723	COG_category	[V] Defense mechanisms		ROSINTL182_RS03195
ROSINTL182_05724	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03200
ROSINTL182_05725	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03205
ROSINTL182_05726	COG_category	[S] Function unknown		ROSINTL182_RS03210
ROSINTL182_05730	COG_category	[K] Transcription		ROSINTL182_RS03230
ROSINTL182_05731	COG_category	[I] Lipid transport and metabolism		ROSINTL182_RS03235
ROSINTL182_05733	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03245
ROSINTL182_05733	COG_category	[K] Transcription		ROSINTL182_RS03245
ROSINTL182_05734	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS03250
ROSINTL182_05735	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03255
ROSINTL182_05737	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS03265
ROSINTL182_05739	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03275
ROSINTL182_05740	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03280
ROSINTL182_05742	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03285
ROSINTL182_05743	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03290
ROSINTL182_05744	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03295
ROSINTL182_05746	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03305
ROSINTL182_05747	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03310
ROSINTL182_05748	COG_category	[R] General function prediction only		ROSINTL182_RS03315
ROSINTL182_05750	COG_category	[K] Transcription		ROSINTL182_RS03325
ROSINTL182_05752	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03330
ROSINTL182_05753	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03335
ROSINTL182_05754	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03340
ROSINTL182_05755	COG_category	[K] Transcription		ROSINTL182_RS03345
ROSINTL182_05756	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03350
ROSINTL182_05757	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03355
ROSINTL182_05758	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03360
ROSINTL182_05761	COG_category	[V] Defense mechanisms		ROSINTL182_RS03370
ROSINTL182_05765	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS03390
ROSINTL182_05770	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03415
ROSINTL182_05776	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03445
ROSINTL182_05777	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03450
ROSINTL182_05778	COG_category	[I] Lipid transport and metabolism		ROSINTL182_RS03455
ROSINTL182_05780	COG_category	[R] General function prediction only		ROSINTL182_RS03465
ROSINTL182_05782	COG_category	[R] General function prediction only		ROSINTL182_RS03470
ROSINTL182_05784	COG_category	[S] Function unknown		ROSINTL182_RS03480
ROSINTL182_05786	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03490
ROSINTL182_05787	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03495
ROSINTL182_05788	COG_category	[R] General function prediction only		ROSINTL182_RS03500
ROSINTL182_05790	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS03510
ROSINTL182_05791	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03515
ROSINTL182_05792	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03520
ROSINTL182_05793	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03525
ROSINTL182_05794	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03530
ROSINTL182_05796	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03535
ROSINTL182_05800	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03555
ROSINTL182_05800	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03555
ROSINTL182_05801	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03560
ROSINTL182_05801	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03560
ROSINTL182_05802	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03565
ROSINTL182_05802	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03565
ROSINTL182_05804	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03570
ROSINTL182_05807	COG_category	[N] Cell motility		ROSINTL182_RS03580
ROSINTL182_05807	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS03580
ROSINTL182_05809	COG_category	[N] Cell motility		ROSINTL182_RS03585
ROSINTL182_05809	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS03585
ROSINTL182_05811	COG_category	[R] General function prediction only		ROSINTL182_RS03595
ROSINTL182_05811	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03595
ROSINTL182_05812	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS03600
ROSINTL182_05813	COG_category	[P] Inorganic ion transport and metabolism		ROSINTL182_RS03605
ROSINTL182_05815	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03610
ROSINTL182_05822	COG_category	[R] General function prediction only		ROSINTL182_RS03645
ROSINTL182_05823	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS03650
ROSINTL182_05824	COG_category	[M] Cell wall/membrane/envelope biogenesis		ROSINTL182_RS03655
ROSINTL182_05825	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS03660
ROSINTL182_05829	COG_category	[S] Function unknown		ROSINTL182_RS03670
ROSINTL182_05830	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS03675
ROSINTL182_05831	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03680
ROSINTL182_05832	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS03685
ROSINTL182_05833	COG_category	[S] Function unknown		NA
ROSINTL182_05834	COG_category	[S] Function unknown		ROSINTL182_RS03695
ROSINTL182_05835	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS03700
ROSINTL182_05836	COG_category	[L] Replication, recombination and repair		ROSINTL182_RS03705
ROSINTL182_05838	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS03715
ROSINTL182_05839	COG_category	[D] Cell cycle control, cell division, chromosome partitioning		ROSINTL182_RS03720
ROSINTL182_05842	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS03735
ROSINTL182_05842	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03735
ROSINTL182_05843	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS03740
ROSINTL182_05843	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03740
ROSINTL182_05846	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03760
ROSINTL182_05847	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03765
ROSINTL182_05851	COG_category	[K] Transcription		ROSINTL182_RS03780
ROSINTL182_05853	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS03785
ROSINTL182_05854	COG_category	[S] Function unknown		ROSINTL182_RS03790
ROSINTL182_05859	COG_category	[X] Mobilome: prophages, transposons		ROSINTL182_RS03805
ROSINTL182_05860	COG_category	[K] Transcription		ROSINTL182_RS03810
ROSINTL182_05864	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS03820
ROSINTL182_05865	COG_category	[S] Function unknown		ROSINTL182_RS03825
ROSINTL182_05866	COG_category	[F] Nucleotide transport and metabolism		ROSINTL182_RS03830
ROSINTL182_05867	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS03835
ROSINTL182_05869	COG_category	[T] Signal transduction mechanisms		ROSINTL182_RS03845
ROSINTL182_05876	COG_category	[S] Function unknown		ROSINTL182_RS03880
ROSINTL182_05878	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03885
ROSINTL182_05879	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03890
ROSINTL182_05880	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03895
ROSINTL182_05881	COG_category	[K] Transcription		ROSINTL182_RS03900
ROSINTL182_05882	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03905
ROSINTL182_05883	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03910
ROSINTL182_05884	COG_category	[Q] Secondary metabolites biosynthesis, transport and catabolism		ROSINTL182_RS03915
ROSINTL182_05884	COG_category	[R] General function prediction only		ROSINTL182_RS03915
ROSINTL182_05884	COG_category	[I] Lipid transport and metabolism		ROSINTL182_RS03915
ROSINTL182_05886	COG_category	[V] Defense mechanisms		ROSINTL182_RS03920
ROSINTL182_05888	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03930
ROSINTL182_05889	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03935
ROSINTL182_05890	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03940
ROSINTL182_05891	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS03945
ROSINTL182_05892	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03950
ROSINTL182_05893	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03955
ROSINTL182_05895	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03965
ROSINTL182_05896	COG_category	[G] Carbohydrate transport and metabolism		ROSINTL182_RS03970
ROSINTL182_05898	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS03980
ROSINTL182_05899	COG_category	[S] Function unknown		ROSINTL182_RS03985
ROSINTL182_05900	COG_category	[R] General function prediction only		ROSINTL182_RS03990
ROSINTL182_05901	COG_category	[L] Replication, recombination and repair		NA
ROSINTL182_05906	COG_category	[O] Posttranslational modification, protein turnover, chaperones		ROSINTL182_RS04010
ROSINTL182_05907	COG_category	[J] Translation, ribosomal structure and biogenesis		ROSINTL182_RS04015
ROSINTL182_05910	COG_category	[X] Mobilome: prophages, transposons		ROSINTL182_RS04025
ROSINTL182_05915	COG_category	[E] Amino acid transport and metabolism		ROSINTL182_RS04040
ROSINTL182_05918	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS04055
ROSINTL182_05919	COG_category	[H] Coenzyme transport and metabolism		ROSINTL182_RS04060
